video_url	video_id
https://www.youtube.com/watch?v=ehw20KfmhXc	ehw20KfmhXc
https://www.youtube.com/watch?v=mZsABUwAfr8	mZsABUwAfr8
https://www.youtube.com/watch?v=WQ3jyfl9zIE	WQ3jyfl9zIE
https://www.youtube.com/watch?v=WR9tKkCqeTU	WR9tKkCqeTU
https://www.youtube.com/watch?v=pnARmhJxXsk	pnARmhJxXsk
https://www.youtube.com/watch?v=8g6cqSxyfBw	8g6cqSxyfBw
https://www.youtube.com/watch?v=JHLbH5NkGPU	JHLbH5NkGPU
https://www.youtube.com/watch?v=Eaw_lnwEWIo	Eaw_lnwEWIo
https://www.youtube.com/watch?v=Unar32xaEvM	Unar32xaEvM
https://www.youtube.com/watch?v=qH3CE5G9WHc	qH3CE5G9WHc
https://www.youtube.com/watch?v=un-_j-xk0Sc	un-_j-xk0Sc
https://www.youtube.com/watch?v=I8sRwF-FgEw	I8sRwF-FgEw
https://www.youtube.com/watch?v=pXi7sqFHZMM	pXi7sqFHZMM
https://www.youtube.com/watch?v=k-KerHkLk7s	k-KerHkLk7s
https://www.youtube.com/watch?v=ISDtGjyBbSc	ISDtGjyBbSc
https://www.youtube.com/watch?v=_KdmO1uJcy4	_KdmO1uJcy4
https://www.youtube.com/watch?v=aFfyTKl8D2Y	aFfyTKl8D2Y
https://www.youtube.com/watch?v=aRZ8TlvH2gc	aRZ8TlvH2gc
https://www.youtube.com/watch?v=cY4H8fRwOTg	cY4H8fRwOTg
https://www.youtube.com/watch?v=UyqkxF5p0FM	UyqkxF5p0FM
https://www.youtube.com/watch?v=GR-Mn-x8GAU	GR-Mn-x8GAU
https://www.youtube.com/watch?v=ht3B-yfdJ5M	ht3B-yfdJ5M
https://www.youtube.com/watch?v=pLfTvvZxzr8	pLfTvvZxzr8
https://www.youtube.com/watch?v=Tl6QECpe2Kk	Tl6QECpe2Kk
https://www.youtube.com/watch?v=CUfRHnkbS6Q	CUfRHnkbS6Q
https://www.youtube.com/watch?v=XwD4IE8K85E	XwD4IE8K85E
https://www.youtube.com/watch?v=NL2lNy7lolU	NL2lNy7lolU
https://www.youtube.com/watch?v=z3627wNt43c	z3627wNt43c
https://www.youtube.com/watch?v=gMwuhiFm2gE	gMwuhiFm2gE
https://www.youtube.com/watch?v=WJGQe5mb5VI	WJGQe5mb5VI
https://www.youtube.com/watch?v=7q5yNmgSn6o	7q5yNmgSn6o
https://www.youtube.com/watch?v=8WHZSl18wLM	8WHZSl18wLM
https://www.youtube.com/watch?v=eyhaGJ9rgcA	eyhaGJ9rgcA
https://www.youtube.com/watch?v=PAhx9iSndwo	PAhx9iSndwo
https://www.youtube.com/watch?v=1SeSofigyD8	1SeSofigyD8
https://www.youtube.com/watch?v=kc-DfJgtBTA	kc-DfJgtBTA
https://www.youtube.com/watch?v=GRjL9r-f024	GRjL9r-f024
https://www.youtube.com/watch?v=lN0L1QIgbz8	lN0L1QIgbz8
https://www.youtube.com/watch?v=nYFsl9EtHxE	nYFsl9EtHxE
https://www.youtube.com/watch?v=-katNQrSp_c	-katNQrSp_c
https://www.youtube.com/watch?v=en8U5Rl_78g	en8U5Rl_78g
https://www.youtube.com/watch?v=CX2JR-EQ918	CX2JR-EQ918
https://www.youtube.com/watch?v=t_4KFloXOw4	t_4KFloXOw4
https://www.youtube.com/watch?v=uZ3-zCLHzNA	uZ3-zCLHzNA
https://www.youtube.com/watch?v=z9Ra7B7x9Dc	z9Ra7B7x9Dc
https://www.youtube.com/watch?v=gN2uls7iudI	gN2uls7iudI
https://www.youtube.com/watch?v=SwLuKEta6hk	SwLuKEta6hk
https://www.youtube.com/watch?v=bR6FoiiIcDk	bR6FoiiIcDk
https://www.youtube.com/watch?v=bVKVYHZvzIQ	bVKVYHZvzIQ
https://www.youtube.com/watch?v=w_3AXYqDWhg	w_3AXYqDWhg
https://www.youtube.com/watch?v=TXiIkPW8t4o	TXiIkPW8t4o
https://www.youtube.com/watch?v=U73wQYsr-1k	U73wQYsr-1k
https://www.youtube.com/watch?v=kXqTWpEV4SY	kXqTWpEV4SY
https://www.youtube.com/watch?v=XGuv8slBnVo	XGuv8slBnVo
https://www.youtube.com/watch?v=MHBn1lJ46Xo	MHBn1lJ46Xo
https://www.youtube.com/watch?v=kuE0wW9SOrs	kuE0wW9SOrs
https://www.youtube.com/watch?v=1RznpD56PkQ	1RznpD56PkQ
https://www.youtube.com/watch?v=vxLLN6yjqH0	vxLLN6yjqH0
https://www.youtube.com/watch?v=ZwVLgKSNyPc	ZwVLgKSNyPc
https://www.youtube.com/watch?v=wnYasiRmF0E	wnYasiRmF0E
https://www.youtube.com/watch?v=chnT4uMJwbU	chnT4uMJwbU
https://www.youtube.com/watch?v=zmQQ9D6HptA	zmQQ9D6HptA
https://www.youtube.com/watch?v=BE2FJDtgPa4	BE2FJDtgPa4
https://www.youtube.com/watch?v=dZWrHipO640	dZWrHipO640
https://www.youtube.com/watch?v=VJwSpNNUOL8	VJwSpNNUOL8
https://www.youtube.com/watch?v=3SUVtps33yg	3SUVtps33yg
https://www.youtube.com/watch?v=_IdpbqWqKwQ	_IdpbqWqKwQ
https://www.youtube.com/watch?v=fGDwcy-ZmmY	fGDwcy-ZmmY
https://www.youtube.com/watch?v=V61KWWyiHn0	V61KWWyiHn0
https://www.youtube.com/watch?v=vycOZeKcCtY	vycOZeKcCtY
https://www.youtube.com/watch?v=okgziWNuxlQ	okgziWNuxlQ
https://www.youtube.com/watch?v=9Ta-UJZfK54	9Ta-UJZfK54
https://www.youtube.com/watch?v=AOaAjeWE2qk	AOaAjeWE2qk
https://www.youtube.com/watch?v=Eq7POxU6_NI	Eq7POxU6_NI
https://www.youtube.com/watch?v=ZWzUOHyiaWE	ZWzUOHyiaWE
https://www.youtube.com/watch?v=wMfK8uhGLCU	wMfK8uhGLCU
https://www.youtube.com/watch?v=KKQd4r3bppU	KKQd4r3bppU
https://www.youtube.com/watch?v=zQ7m8DBnoHE	zQ7m8DBnoHE
https://www.youtube.com/watch?v=_u7W1ujnuLs	_u7W1ujnuLs
https://www.youtube.com/watch?v=6h54t3LwED4	6h54t3LwED4
https://www.youtube.com/watch?v=NePo6jOYlBw	NePo6jOYlBw
https://www.youtube.com/watch?v=Nl1ek1-gPbE	Nl1ek1-gPbE
https://www.youtube.com/watch?v=mU4ZMmJlEk8	mU4ZMmJlEk8
https://www.youtube.com/watch?v=mYzdaGvtEhE	mYzdaGvtEhE
https://www.youtube.com/watch?v=2qasxTx6TFk	2qasxTx6TFk
https://www.youtube.com/watch?v=PQ9SmG5kMCA	PQ9SmG5kMCA
https://www.youtube.com/watch?v=Wk4x4DK0EV8	Wk4x4DK0EV8
https://www.youtube.com/watch?v=_D6KkAP9bUU	_D6KkAP9bUU
https://www.youtube.com/watch?v=sIhaPGBQR9o	sIhaPGBQR9o
https://www.youtube.com/watch?v=LJJIzzSjzak	LJJIzzSjzak
https://www.youtube.com/watch?v=ANChnQxLZTU	ANChnQxLZTU
https://www.youtube.com/watch?v=Dcqc_xzQf1c	Dcqc_xzQf1c
https://www.youtube.com/watch?v=HnJou50-ecE	HnJou50-ecE
https://www.youtube.com/watch?v=HoBuKeXlIiM	HoBuKeXlIiM
https://www.youtube.com/watch?v=KfAyXI_lNqM	KfAyXI_lNqM
https://www.youtube.com/watch?v=tz0j3Mj1jtY	tz0j3Mj1jtY
https://www.youtube.com/watch?v=RFqJ_vDf-8w	RFqJ_vDf-8w
https://www.youtube.com/watch?v=gXdfjAs45RY	gXdfjAs45RY
https://www.youtube.com/watch?v=PExiMAQYTFw	PExiMAQYTFw
https://www.youtube.com/watch?v=300XrNLS484	300XrNLS484
https://www.youtube.com/watch?v=jwOh0VRM_Mo	jwOh0VRM_Mo
https://www.youtube.com/watch?v=gCJ1R_PnI3o	gCJ1R_PnI3o
https://www.youtube.com/watch?v=RPLBxujty3s	RPLBxujty3s
https://www.youtube.com/watch?v=sKZq3b7SSQk	sKZq3b7SSQk
https://www.youtube.com/watch?v=tHo6jrWciMA	tHo6jrWciMA
https://www.youtube.com/watch?v=NSsAwEz3Xj4	NSsAwEz3Xj4
https://www.youtube.com/watch?v=CwMkdenms70	CwMkdenms70
https://www.youtube.com/watch?v=yxGzsv5sgS8	yxGzsv5sgS8
https://www.youtube.com/watch?v=2TlJmcUXtHQ	2TlJmcUXtHQ
https://www.youtube.com/watch?v=-IulKM06WTk	-IulKM06WTk
https://www.youtube.com/watch?v=ttDYc4loYx0	ttDYc4loYx0
https://www.youtube.com/watch?v=3dBb25h440s	3dBb25h440s
https://www.youtube.com/watch?v=1GIEZaxDeDY	1GIEZaxDeDY
https://www.youtube.com/watch?v=K5UltIjZsss	K5UltIjZsss
https://www.youtube.com/watch?v=xTMSUHy40NE	xTMSUHy40NE
https://www.youtube.com/watch?v=xWQCN9wEmo0	xWQCN9wEmo0
https://www.youtube.com/watch?v=mfJNbk-k7dg	mfJNbk-k7dg
https://www.youtube.com/watch?v=7NWLpgZPaIM	7NWLpgZPaIM
https://www.youtube.com/watch?v=RxudljfXQSA	RxudljfXQSA
https://www.youtube.com/watch?v=eiKrqOOgNWw	eiKrqOOgNWw
https://www.youtube.com/watch?v=LMrKzTep5sg	LMrKzTep5sg
https://www.youtube.com/watch?v=RVR0E_9OL5Y	RVR0E_9OL5Y
https://www.youtube.com/watch?v=SOwTxKPRQn8	SOwTxKPRQn8
https://www.youtube.com/watch?v=MRZKdgEmMrA	MRZKdgEmMrA
https://www.youtube.com/watch?v=zLwBJIJF9AQ	zLwBJIJF9AQ
https://www.youtube.com/watch?v=TbMSh5l-uCQ	TbMSh5l-uCQ
https://www.youtube.com/watch?v=ThqM1dYRjN8	ThqM1dYRjN8
https://www.youtube.com/watch?v=9VuOnc_5tpE	9VuOnc_5tpE
https://www.youtube.com/watch?v=ol7D6EFG4yo	ol7D6EFG4yo
https://www.youtube.com/watch?v=Q7QlN6bsPGM	Q7QlN6bsPGM
https://www.youtube.com/watch?v=ZUV5HffzCr0	ZUV5HffzCr0
https://www.youtube.com/watch?v=z6okv3e6mZI	z6okv3e6mZI
https://www.youtube.com/watch?v=94szehk8jlc	94szehk8jlc
https://www.youtube.com/watch?v=M5Dwi_CdqBU	M5Dwi_CdqBU
https://www.youtube.com/watch?v=AcX9DDVyoeE	AcX9DDVyoeE
https://www.youtube.com/watch?v=9KyLDDUzXQc	9KyLDDUzXQc
https://www.youtube.com/watch?v=6liuAaipv80	6liuAaipv80
https://www.youtube.com/watch?v=qthA_ualYSI	qthA_ualYSI
https://www.youtube.com/watch?v=SDf2pnpmWIY	SDf2pnpmWIY
https://www.youtube.com/watch?v=viuzv6eNQE0	viuzv6eNQE0
https://www.youtube.com/watch?v=XFaUiEsOPa4	XFaUiEsOPa4
https://www.youtube.com/watch?v=E4AAFUVcfGE	E4AAFUVcfGE
https://www.youtube.com/watch?v=KrqQbgDee1s	KrqQbgDee1s
https://www.youtube.com/watch?v=noEWZ-JltVU	noEWZ-JltVU
